"","knockout_1","knockout_2","knockout_3","wtGATA3_1","wtGATA3_2","wtGATA3_3"
"CYP20A1",973.362281397891,807.691737525853,791.585925737764,883.264241777812,980.398267453513,1132.05825190606
"CYP21A1P",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYP21A2",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYP24A1",125.268338151076,103.947115716167,101.87435378998,531.775077362878,590.255259821411,681.56315631542
"CYP26A1",0.741872670115939,0.615602676824853,0.603327225203228,0.318550243165548,0.353581738877821,0.40827808300764
"CYP26B1",755.992643728005,627.319368788887,614.81027996784,916.827994362997,1017.6530812763,1175.07609558387
"CYP26C1",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYP27A1",208.468244438098,172.986031806529,169.536596408343,235.023447366327,260.869363561149,301.223824534027
"CYP27B1",36.1527353065989,29.9993806562581,29.4011767176008,31.8738088752975,35.3790242154362,40.8518840118902
"CYP27C1",20.5409091706105,17.0447560332258,16.7048743433549,19.7607090231698,21.9338267911474,25.3268191500288
"CYP2B7P",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"CYP2C18",0.408453643549091,0.33893303589198,0.332174527130255,15.4234178490246,17.1195565519101,19.7678187599218
"CYP2C19",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"CYP2C8",0.746715348374068,0.619621109931763,0.60726552857215,1.70753333153518,1.89531358870218,2.18850385528832
"CYP2C9",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYP2D7P",8.70330231840209,7.22196196226903,7.07795211952711,5.48984050151601,6.09356731735137,7.03619477324282
"CYP2E1",28.1786221171343,23.3824966241618,22.9162369457875,22.9705300209617,25.4966370988952,29.4407684936339
"CYP2G1P",0.741872670115939,0.615602676824853,0.603327225203228,0.318550243165548,0.353581738877821,0.40827808300764
"CYP2J2",89.8663324273185,74.5706871639357,73.0837071732157,170.235534387297,188.956616919529,218.186735469878
"CYP2R1",524.129466870401,434.9203250172,426.247777593354,408.171089575917,453.058337603919,523.142937626294
"CYP2S1",60.940643742259,50.5682779894042,49.5599190698986,119.447829813195,132.583704695471,153.093372307394
"CYP2U1",965.085809101549,800.823957237494,784.855092717264,775.454332137589,860.732324210015,993.880918246763
"CYP2W1",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"CYP39A1",86.9079885904775,72.1158664672209,70.6778369340553,101.586418239661,112.758044227522,130.200836409177
"CYP3A43",1.13655069888069,0.943104768192589,0.924298747049562,0.597515968353103,0.663225785038121,0.765821654070684
"CYP3A7",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYP4B1",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYP4F12",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYP4F2",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYP4F35P",8.77561303506156,7.28196507672766,7.13675873930433,51.4078655640482,57.0612733410692,65.88820838883
"CYP4V2",796.295280598641,660.762319500073,647.586360083763,614.510339051446,682.089054715588,787.602924810555
"CYP4X1",0.779147569610472,0.646533224385832,0.633641000851886,2.13220301413069,2.36668489681566,2.73279263748664
"CYP4Z1",0.79000283204783,0.655540873384452,0.642469032438708,0.59114731052754,0.656156755405925,0.757659100551611
"CYP51A1",3289.77962197919,2729.84465263796,2675.41006807629,2596.64864109503,2882.20637551348,3328.06127816929
"CYP7A1",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYP7B1",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYR61",26920.7611328481,22338.7291150027,21893.2827274819,31266.1970548878,34704.5923208369,40073.122750293
"CYS1",35.8034355945206,29.7095332923757,29.1171090675288,38.7654462475154,43.0285463177245,49.6847276699334
"CYSLTR1",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"CYSLTR2",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"CYSTM1",458.350848951602,380.337517347086,372.753380744295,1120.87693763522,1244.14162343346,1436.60065312635
"CYTH1",1086.86565459061,901.8763370949,883.892433253223,1081.80742980462,1200.77557737879,1386.52621713592
"CYTH2",3086.3820839745,2561.06627071468,2509.99721872796,2378.11040376794,2639.63512773311,3047.96614556754
"CYTH3",3453.59140636829,2865.77495042023,2808.62984191649,3715.29950579916,4123.87712110355,4761.80882787337
"CYTH4",93.2539443194912,77.3817126038394,75.838679239582,55.8333522009677,61.9734380436067,71.5602467540884
"CYTIP",2.65582061903637,2.2037882619263,2.15984352742138,127.404996395987,141.415934013286,163.291878785715
"D2HGDH",151.596156387838,125.793823425424,123.285426285693,98.685975686084,109.538635221842,126.483409877398
"DAAM1",915.071663229586,759.32243909547,744.181137380528,1485.33477452959,1648.67948985031,1903.71738016338
"DAAM2",69.3012670367508,57.5058864056962,56.3591878075472,5.35155900231935,5.94007877358285,6.85896274589793
"DAB2IP",1894.11819213676,1571.73094018926,1540.38977185968,2621.0576900441,2909.29972783995,3359.34576131372
"DAB2",1169.77002357629,970.670017633214,951.314330449598,1820.35686046184,2020.54450721537,2333.10702259588
"DACH1",102.816954042957,85.317055987425,83.6157875675492,222.929050328981,247.444925731035,285.72273061405
"DACT1",5.6467930063822,4.68568398625803,4.59224890344746,2.6351483176489,2.92493992500594,3.37740537530018
"DACT2",28.3193415529989,23.4992649927634,23.030676889719,868.594159158231,964.114891648908,1113.25596454955
"DACT3",3.3894803995324,2.81257591908788,2.75649162815369,2.3330682396695,2.5896396025485,2.99023670160329
"DAD1",3178.94002533498,2637.87044312611,2585.26987424014,2707.2123293173,3004.92893491224,3469.76806272253
"DAG1",8307.14378231842,6893.23135244348,6755.77657654804,11424.7108410753,12681.1051381441,14642.7734437068
"DAGLA",469.620224720976,389.688795766181,381.918189594373,351.215873822121,389.839662821985,450.144825698432
"DAGLB",1619.98702630464,1344.25810517972,1317.45286868819,1184.89217301308,1315.19671984352,1518.64742014065
"DAK",340.452252626551,282.505780965354,276.872462304434,279.549625054933,310.292158459279,358.291941292345
"DALRD3",594.730398657367,493.504667513053,483.663916491065,484.297508220688,537.556504083016,620.712313061904
"DANCR",1396.04235066338,1158.42979886957,1135.33007970263,1155.3950681777,1282.45576973181,1480.84169977205
"DAND5",6.18217415513303,5.12994090738314,5.02764710035297,7.25922601544805,8.05753507497819,9.30397306325729
"DAO",0.795019843816675,0.659703967671348,0.646549112365142,0.163550951822421,0.181536919783299,0.209619268912097
"DAP3",3455.05070231331,2866.98586777333,2809.81661292009,2608.89287352578,2895.79712638237,3343.75441246123
"DAPK1",589.889081538461,489.48736387348,479.726720067288,158.210316008963,175.608965439675,202.774306151145
"DAPK2",42.7777756041293,35.4968099396348,34.7889842761997,25.8223894129131,28.6621201725252,33.0959271712186
"DAPK3",1489.49477266893,1235.97620738383,1211.33017072676,1278.34424636092,1418.92587185329,1638.42266495099
"DAPP1",0.209707178569619,0.174014093896557,0.170544158382102,4.05777128369577,4.50401108534708,5.20074655893383
"DAP",11005.572914361,9132.37597095055,8950.271435603,9030.27391978793,10023.3480388282,11573.881998542
"DARS2",1503.98476691418,1247.9999408409,1223.11414441032,1002.76070615354,1113.03595513458,1285.21395794694
"DARS",3456.54165370653,2868.22305267803,2811.02912768606,2519.37472115441,2796.43451512814,3229.02117828952
"DAW1",56.5007101416994,46.8840406269442,45.9491474008283,186.906950212853,207.461415844112,239.554082820305
"DAXX",3445.28766916865,2858.8845458351,2801.87683573998,2815.67322367072,3125.31745273169,3608.77974762303
"DAZAP1",3919.71812518473,3252.56485036106,3187.70694124225,2818.6084211579,3128.57543872836,3612.54171870617
"DAZAP2",3175.62231353928,2635.11742047863,2582.57174835903,2911.31279645776,3231.47466710242,3731.35865715119
"DAZL",0.408451136194128,0.338930955299866,0.332172488026277,0.318550011810536,0.353581482080316,0.40827778648556
"DBF4B",1524.46408364385,1264.99358773769,1239.76892876116,1143.22413374359,1268.94637756116,1465.24250973601
"DBF4",967.176772867227,802.559029768329,786.555566959764,687.160116555423,762.728248092669,880.716374028174
"DBH-AS1",125.447506155148,104.095788537462,102.020061994496,110.669468507858,122.839972516852,141.842360567218
"DBH",0.209706910224256,0.174013871224756,0.170543940150498,0.318549500528944,0.353580914572244,0.408277131188404
"DBIL5P2",0.40844875371703,0.338928978330855,0.332170550479101,0.163551490035696,0.181537517184775,0.209619958726935
"DBIL5P",15.8911422958786,13.1863999432931,12.9234559687766,11.2328150598251,12.468106261284,14.3968252977329
"DBI",2853.67681820199,2367.96846526728,2320.74988836497,2340.71598365709,2598.1283815579,3000.03862868254
"DBN1",3028.49767726026,2513.03404476122,2462.92278143944,1741.48809203343,1933.00241022322,2232.02284427871
"DBNDD1",71.1614179477216,59.0494314454574,57.8719537211371,212.54367818052,235.917457075996,272.412052242064
"DBNDD2",23.3347624887086,19.3630832213784,18.976972828624,19.4810061889043,21.6233645748079,24.9683308442252
"DBNL",2161.82370888506,1793.87179986708,1758.10102218261,1967.46149873757,2183.82648522188,2521.64745226222
"DBP",81.3319020000763,67.4888543537787,66.1430899544234,95.140453879084,105.603206533135,121.93920098828
"DBR1",530.567432270625,440.262520374072,431.483446674228,399.056373181807,442.941260812573,511.460827766432
"DBT",1246.66840352755,1034.47995490195,1013.85186292315,1076.84481826419,1195.26721926107,1380.16575887255
"DCAF10",1669.40524051437,1385.265121851,1357.642183182,1386.83870692548,1539.35164721549,1777.47737084624
"DCAF11",1659.26735157069,1376.85274622042,1349.39755488905,1488.63461534599,1652.34221960461,1907.94670571455
"DCAF12L1",9.29544298677714,7.71331768299072,7.55950994039262,0.917321089899189,1.018200403342,1.17570808411496
"DCAF12",2724.22427322899,2260.54931314415,2215.47273245915,2495.17235829686,2769.57057850362,3198.00159967127
